sample_number,sample_date,sample_time,sample_site,sample_class,residual_free_chlorine_mg_l,turbidity_ntu,coliform_quanti_tray_mpn_100ml,e_coli_quanti_tray_mpn_100ml,fluoride_mg_l
202426836,2024-10-09T00:00:00.000,09:01:00.000,32650,Compliance,0.3,0.58,0,0,
202426838,2024-10-09T00:00:00.000,08:28:00.000,34850,Compliance,0.47,0.56,0,0,
202426649,2024-10-07T00:00:00.000,12:13:00.000,22900,Operational,0.59,0.59,0,0,
202426844,2024-10-09T00:00:00.000,12:28:00.000,35150,Compliance,0.55,0.44,0,0,
202426839,2024-10-09T00:00:00.000,11:38:00.000,36350,Compliance,0.57,0.15,0,0,
202426845,2024-10-09T00:00:00.000,11:52:00.000,3SC26,Operational,0.8,0.18,0,0,
202426876,2024-10-09T00:00:00.000,11:54:00.000,40200,Operational,0.75,0.67,0,0,
202426877,2024-10-09T00:00:00.000,11:31:00.000,40650,Compliance,0.66,0.75,0,0,
202426878,2024-10-09T00:00:00.000,08:05:00.000,41900,Operational,0.38,0.65,0,0,
202426851,2024-10-09T00:00:00.000,10:56:00.000,44250,Compliance,0.59,0.66,0,0,
202426879,2024-10-09T00:00:00.000,08:34:00.000,42750,Compliance,0.16,0.64,0,0,
202426880,2024-10-09T00:00:00.000,10:53:00.000,46950,Compliance,0.47,0.71,0,0,
202426854,2024-10-09T00:00:00.000,12:32:00.000,51850,Compliance,0.27,0.64,0,0,
202426852,2024-10-09T00:00:00.000,11:31:00.000,50200,Operational,0.41,0.66,0,0,
202426853,2024-10-09T00:00:00.000,11:58:00.000,50300,Operational,0.73,0.68,0,0,
202426856,2024-10-09T00:00:00.000,09:58:00.000,57200,Operational,0.45,0.64,0,0,
202426855,2024-10-09T00:00:00.000,09:05:00.000,55450,Compliance,0.06,0.55,0,0,
202426642,2024-10-07T00:00:00.000,10:55:00.000,22850,Compliance,0.37,0.59,0,0,
202426835,2024-10-09T00:00:00.000,09:31:00.000,30250,Compliance,0.24,0.39,0,0,
202426933,2024-10-09T00:00:00.000,09:58:00.000,78850,Compliance,0.22,0.61,0,0,
202426881,2024-10-09T00:00:00.000,09:44:00.000,78850,Compliance,0.19,0.61,0,0,
202427003,2024-10-10T00:00:00.000,10:46:00.000,10750,Compliance,0.55,0.17,0,0,
202426954,2024-10-10T00:00:00.000,10:00:00.000,11250,Compliance,0.83,0.77,0,0,
202427004,2024-10-10T00:00:00.000,08:41:00.000,17350,Compliance,0.32,0.28,0,0,
202427005,2024-10-10T00:00:00.000,11:15:00.000,17650,Compliance,0.58,0.26,0,0,
202426956,2024-10-10T00:00:00.000,10:30:00.000,18100,Operational,0.59,0.31,0,0,
202427007,2024-10-10T00:00:00.000,09:59:00.000,1S03A,Operational,0.83,0.76,0,0,0.74
202426982,2024-10-10T00:00:00.000,10:32:00.000,1S03B,Operational,0.62,0.17,0,0,0.6
202426981,2024-10-10T00:00:00.000,08:44:00.000,1S03,Operational,0.76,0.61,0,0,0.74
202426957,2024-10-10T00:00:00.000,08:55:00.000,1S07,Operational,0.65,0.59,0,0,
202426983,2024-10-10T00:00:00.000,09:18:00.000,1SCH3,Operational,0.8,0.16,0,0,0.7
202426985,2024-10-10T00:00:00.000,09:27:00.000,1SCL1,Operational,0.94,0.25,0,0,0.61
202426967,2024-10-10T00:00:00.000,11:13:00.000,20750,Compliance,0.31,0.61,0,0,
202426968,2024-10-10T00:00:00.000,11:02:00.000,20900,Operational,0.36,0.56,0,0,
202426990,2024-10-10T00:00:00.000,11:52:00.000,21550,Compliance,0.4,0.61,0,0,
202426850,2024-10-09T00:00:00.000,07:56:00.000,41450,Compliance,0.41,0.68,0,0,
202426991,2024-10-10T00:00:00.000,10:30:00.000,21750,Compliance,0.32,0.52,0,0,
202426857,2024-10-09T00:00:00.000,11:02:00.000,58950,Compliance,0.58,0.73,0,0,
202426994,2024-10-10T00:00:00.000,09:39:00.000,26500,Operational,0.4,0.58,0,0,
202426993,2024-10-10T00:00:00.000,09:11:00.000,22950,Compliance,0.4,0.57,0,0,
202426995,2024-10-10T00:00:00.000,11:07:00.000,26850,Compliance,0.48,0.62,0,0,
202426969,2024-10-10T00:00:00.000,09:08:00.000,27000,Operational,0.54,0.63,0,0,
202426961,2024-10-10T00:00:00.000,09:21:00.000,31050,Compliance,0.45,0.45,0,0,
202426996,2024-10-10T00:00:00.000,08:36:00.000,27750,Compliance,0.48,0.81,0,0,
202426960,2024-10-10T00:00:00.000,08:43:00.000,30150,Compliance,0.5,0.2,0,0,
202426958,2024-10-10T00:00:00.000,08:13:00.000,31200,Operational,0.42,0.42,0,0,
202426962,2024-10-10T00:00:00.000,12:07:00.000,31650,Compliance,0.23,0.47,0,0,
202426963,2024-10-10T00:00:00.000,10:27:00.000,31950,Compliance,0.47,0.45,0,0,
202426964,2024-10-10T00:00:00.000,13:18:00.000,33300,Operational,0.76,0.18,0,0,
202426965,2024-10-10T00:00:00.000,11:29:00.000,33550,Compliance,0.45,0.48,0,0,
202426959,2024-10-10T00:00:00.000,08:29:00.000,3SC26,Operational,0.86,0.16,0,0,
202426966,2024-10-10T00:00:00.000,12:49:00.000,37450,Compliance,0.41,0.49,0,0,
202426971,2024-10-10T00:00:00.000,11:52:00.000,40800,Operational,0.79,0.73,0,0,
202426970,2024-10-10T00:00:00.000,12:21:00.000,40750,Compliance,0.75,0.78,0,0,
202427008,2024-10-10T00:00:00.000,11:51:00.000,40200,Operational,0.62,0.94,0,0,
202426972,2024-10-10T00:00:00.000,12:56:00.000,41100,Operational,0.75,0.78,0,0,
202426940,2024-10-10T00:00:00.000,12:43:00.000,22250,Compliance,0.78,0.6,0,0,
202426992,2024-10-10T00:00:00.000,10:03:00.000,22700,Operational,0.49,0.54,0,0,
202427138,2024-10-10T00:00:00.000,12:29:00.000,44450,Compliance,0.23,0.61,0,0,
202426997,2024-10-10T00:00:00.000,11:51:00.000,44450,Compliance,0.18,0.65,0,0,
202426998,2024-10-10T00:00:00.000,09:39:00.000,46150,Compliance,0.14,0.57,0,0,
202426999,2024-10-10T00:00:00.000,08:55:00.000,47550,Compliance,0.22,0.6,0,0,
202427000,2024-10-10T00:00:00.000,13:01:00.000,47850,Compliance,0.16,0.58,0,0,
202426942,2024-10-10T00:00:00.000,12:19:00.000,50300,Operational,0.8,0.63,0,0,
202426943,2024-10-10T00:00:00.000,09:38:00.000,51450,Compliance,0.15,0.58,0,0,
202426944,2024-10-10T00:00:00.000,09:06:00.000,56000,Operational,0.45,0.66,0,0,
202426945,2024-10-10T00:00:00.000,10:47:00.000,57750,Compliance,0.53,0.59,0,0,
202427001,2024-10-10T00:00:00.000,11:12:00.000,76150,Compliance,0.46,0.81,0,0,
202427002,2024-10-10T00:00:00.000,10:43:00.000,78150,Compliance,0.44,0.61,0,0,
202427068,2024-10-11T00:00:00.000,07:33:00.000,10550,Compliance,0.25,0.3,0,0,
202427085,2024-10-11T00:00:00.000,09:29:00.000,13550,Compliance,0.57,0.31,0,0,
202427086,2024-10-11T00:00:00.000,09:01:00.000,13600,Operational,0.78,0.71,0,0,
202427069,2024-10-11T00:00:00.000,08:32:00.000,17050,Compliance,0.23,0.43,0,0,
202427070,2024-10-11T00:00:00.000,10:43:00.000,18450,Compliance,0.8,0.66,0,0,
202427073,2024-10-11T00:00:00.000,09:29:00.000,1S03B,Operational,0.58,0.19,0,0,0.6
202427088,2024-10-11T00:00:00.000,09:56:00.000,1S07,Operational,0.72,0.79,0,0,
202427089,2024-10-11T00:00:00.000,11:32:00.000,1SCH3,Operational,0.72,0.15,0,0,0.7
202427090,2024-10-11T00:00:00.000,11:50:00.000,1SCL1,Operational,0.88,0.3,0,0,0.6
202427058,2024-10-11T00:00:00.000,10:02:00.000,20900,Operational,0.43,0.59,0,0,
202427059,2024-10-11T00:00:00.000,09:09:00.000,21050,Compliance,0.52,0.6,0,0,
202427060,2024-10-11T00:00:00.000,08:36:00.000,21350,Compliance,0.25,0.58,0,0,
202427097,2024-10-11T00:00:00.000,11:25:00.000,21950,Compliance,0.4,0.61,0,0,
202427098,2024-10-11T00:00:00.000,11:05:00.000,22300,Operational,0.4,0.58,0,0,
202427099,2024-10-11T00:00:00.000,12:28:00.000,24650,Compliance,0.11,0.59,0,0,
202427216,2024-10-11T00:00:00.000,13:40:00.000,24650,Compliance,0.2,0.56,0,0,
202427100,2024-10-11T00:00:00.000,09:07:00.000,24700,Operational,0.6,0.81,0,0,
202427101,2024-10-11T00:00:00.000,12:08:00.000,24950,Compliance,0.12,0.61,0,0,
202427102,2024-10-11T00:00:00.000,08:43:00.000,25950,Compliance,0.53,0.63,0,0,
202427061,2024-10-11T00:00:00.000,11:12:00.000,26950,Compliance,0.34,0.6,0,0,
202427062,2024-10-11T00:00:00.000,10:35:00.000,27000,Operational,0.64,0.71,0,0,
202426667,2024-10-07T00:00:00.000,11:53:00.000,77650,Compliance,0.42,0.66,0,0,
202427139,2024-10-10T00:00:00.000,13:37:00.000,47850,Compliance,0.25,0.62,0,0,
202426680,2024-10-07T00:00:00.000,08:50:00.000,58650,Compliance,0.27,0.55,0,0,
202427080,2024-10-11T00:00:00.000,10:29:00.000,34050,Compliance,0.54,0.34,0,0,
202426885,2024-10-09T00:00:00.000,12:12:00.000,16250,Compliance,0.63,0.14,0,0,
202426863,2024-10-09T00:00:00.000,08:54:00.000,29450,Compliance,0.41,0.62,0,0,
202427087,2024-10-11T00:00:00.000,11:05:00.000,1S03,Operational,0.74,0.56,0,0,0.74
202427072,2024-10-11T00:00:00.000,08:03:00.000,1S03A,Operational,0.84,0.67,0,0,0.76
202427083,2024-10-11T00:00:00.000,09:31:00.000,35050,Compliance,0.73,0.22,0,0,
202427084,2024-10-11T00:00:00.000,09:09:00.000,38650,Compliance,0.38,0.41,0,0,
202427091,2024-10-11T00:00:00.000,10:24:00.000,3SC26,Operational,0.85,0.2,0,0,
202427052,2024-10-11T00:00:00.000,11:04:00.000,40200,Operational,0.83,0.68,0,0,
202427063,2024-10-11T00:00:00.000,11:46:00.000,40300,Operational,0.71,0.72,0,0,
202427053,2024-10-11T00:00:00.000,09:59:00.000,40850,Compliance,0.64,0.69,0,0,
202427054,2024-10-11T00:00:00.000,09:27:00.000,40950,Compliance,0.46,0.59,0,0,
202427055,2024-10-11T00:00:00.000,10:27:00.000,42350,Compliance,0.51,0.67,0,0,
202427056,2024-10-11T00:00:00.000,08:15:00.000,42950,Compliance,0.48,0.72,0,0,
202427057,2024-10-11T00:00:00.000,08:43:00.000,43950,Compliance,0.26,0.63,0,0,
202427103,2024-10-11T00:00:00.000,10:53:00.000,50200,Operational,0.59,0.59,0,0,
202427104,2024-10-11T00:00:00.000,11:30:00.000,50300,Operational,0.72,0.67,0,0,
202427105,2024-10-11T00:00:00.000,09:54:00.000,51050,Compliance,0.4,0.54,0,0,
202427106,2024-10-11T00:00:00.000,09:25:00.000,58350,Compliance,0.46,0.66,0,0,
202427107,2024-10-11T00:00:00.000,08:55:00.000,58400,Operational,0.21,0.58,0,0,
202427108,2024-10-11T00:00:00.000,10:19:00.000,59350,Compliance,0.57,0.73,0,0,
202427144,2024-10-12T00:00:00.000,07:37:00.000,11550,Compliance,0.67,0.24,0,0,
202427145,2024-10-12T00:00:00.000,10:53:00.000,13850,Compliance,0.49,0.6,0,0,
202427146,2024-10-12T00:00:00.000,10:24:00.000,15550,Compliance,0.78,0.17,0,0,
202427165,2024-10-12T00:00:00.000,10:14:00.000,17550,Compliance,0.53,0.47,0,0,
202427148,2024-10-12T00:00:00.000,09:18:00.000,1S03,Operational,0.74,0.64,0,0,0.73
202427149,2024-10-12T00:00:00.000,08:02:00.000,1S03A,Operational,0.82,0.67,0,0,0.73
202427188,2024-10-12T00:00:00.000,08:34:00.000,1S03B,Operational,0.64,0.21,0,0,0.59
202427166,2024-10-12T00:00:00.000,10:44:00.000,1S07,Operational,0.72,0.58,0,0,
202427150,2024-10-12T00:00:00.000,09:42:00.000,1SCH3,Operational,0.71,0.18,0,0,0.67
202427151,2024-10-12T00:00:00.000,09:58:00.000,1SCL1,Operational,0.89,0.52,0,0,0.59
202427152,2024-10-12T00:00:00.000,08:57:00.000,20900,Operational,0.46,0.51,0,0,
202427153,2024-10-12T00:00:00.000,08:28:00.000,21850,Compliance,0.46,0.48,0,0,
202427154,2024-10-12T00:00:00.000,09:53:00.000,22050,Compliance,0.51,0.68,0,0,
202427155,2024-10-12T00:00:00.000,07:52:00.000,23350,Compliance,0.43,0.53,0,0,
202427156,2024-10-12T00:00:00.000,07:27:00.000,23650,Compliance,0.28,0.52,0,0,
202427157,2024-10-12T00:00:00.000,10:40:00.000,24150,Compliance,0.54,0.66,0,0,
202427159,2024-10-12T00:00:00.000,11:52:00.000,25250,Compliance,0.21,0.55,0,0,
202427158,2024-10-12T00:00:00.000,09:30:00.000,27000,Operational,0.62,0.65,0,0,
202427160,2024-10-12T00:00:00.000,10:47:00.000,29550,Compliance,0.96,0.76,0,0,
202427167,2024-10-12T00:00:00.000,08:20:00.000,30950,Compliance,0.26,0.4,0,0,
202427079,2024-10-11T00:00:00.000,07:39:00.000,30350,Compliance,0.27,0.33,0,0,
202426941,2024-10-10T00:00:00.000,12:00:00.000,50200,Operational,0.74,0.58,0,0,
202427081,2024-10-11T00:00:00.000,10:00:00.000,34150,Compliance,0.46,0.47,0,0,
202427082,2024-10-11T00:00:00.000,08:40:00.000,35000,Operational,0.55,0.51,0,0,
202426029,2024-10-01T00:00:00.000,10:34:00.000,1S03B,Operational,0.57,0.42,0,0,0.67
202436680,2024-12-31T00:00:00.000,09:08:00.000,59350,Compliance,0.39,0.75,0,0,
202426179,2024-10-02T00:00:00.000,08:28:00.000,1S03,Operational,0.78,0.56,0,0,0.74
202426092,2024-10-01T00:00:00.000,11:40:00.000,35750,Compliance,0.3,0.48,0,0,0.74
202426113,2024-10-01T00:00:00.000,09:29:00.000,3SC26,Operational,0.88,0.14,0,0,0.61
202426096,2024-10-01T00:00:00.000,09:50:00.000,1SCH3,Operational,0.67,0.11,0,0,0.72
202426180,2024-10-02T00:00:00.000,09:01:00.000,1SCH3,Operational,0.79,0.15,0,0,0.69
202426098,2024-10-01T00:00:00.000,10:25:00.000,1SCL1,Operational,0.8,0.13,0,0,0.61
202426219,2024-10-02T00:00:00.000,11:14:00.000,13850,Compliance,0.56,0.41,0,0,
202426191,2024-10-02T00:00:00.000,08:11:00.000,30950,Compliance,0.23,0.48,0,0,
202426064,2024-10-01T00:00:00.000,09:56:00.000,1S07,Operational,0.72,0.61,0,0,0.74
202426078,2024-10-01T00:00:00.000,12:00:00.000,20750,Compliance,0.25,0.62,0,0,
202426026,2024-10-01T00:00:00.000,11:21:00.000,17350,Compliance,0.58,0.42,0,0,
202426048,2024-10-01T00:00:00.000,08:56:00.000,20900,Operational,0.66,0.58,0,0,
202426062,2024-10-01T00:00:00.000,09:22:00.000,11250,Compliance,0.95,0.58,0,0,
202426049,2024-10-01T00:00:00.000,09:55:00.000,21750,Compliance,0.41,0.48,0,0,
202426050,2024-10-01T00:00:00.000,10:35:00.000,22250,Compliance,0.76,0.52,0,0,0.74
202426080,2024-10-01T00:00:00.000,12:24:00.000,22950,Compliance,0.48,0.48,0,0,0.74
202426063,2024-10-01T00:00:00.000,08:46:00.000,17650,Compliance,0.65,0.26,0,0,
202426081,2024-10-01T00:00:00.000,10:46:00.000,27000,Operational,0.96,0.7,0,0,
202426089,2024-10-01T00:00:00.000,09:03:00.000,30150,Compliance,0.47,0.25,0,0,0.66
202426082,2024-10-01T00:00:00.000,11:09:00.000,27750,Compliance,0.71,0.59,0,0,
202436678,2024-12-31T00:00:00.000,09:47:00.000,51050,Compliance,0.5,0.69,0,0,
202436675,2024-12-31T00:00:00.000,08:45:00.000,78450,Compliance,0.32,0.7,0,0,
202426095,2024-10-01T00:00:00.000,09:20:00.000,1S03,Operational,0.86,0.55,0,0,0.74
202426079,2024-10-01T00:00:00.000,09:34:00.000,21550,Compliance,0.58,0.51,0,0,0.74
202426105,2024-10-01T00:00:00.000,09:25:00.000,46150,Compliance,0.2,0.54,0,0,0.74
202426112,2024-10-01T00:00:00.000,10:39:00.000,37450,Compliance,0.4,0.55,0,0,0.75
202426044,2024-10-01T00:00:00.000,11:28:00.000,47850,Compliance,0.35,0.47,0,0,
202426038,2024-10-01T00:00:00.000,09:21:00.000,51450,Compliance,0.12,0.48,0,0,0.75
202426106,2024-10-01T00:00:00.000,10:13:00.000,47550,Compliance,0.36,0.57,0,0,0.75
202426043,2024-10-01T00:00:00.000,10:04:00.000,44450,Compliance,0.59,0.52,0,0,0.74
202426110,2024-10-01T00:00:00.000,11:44:00.000,31650,Compliance,0.27,0.52,0,0,0.74
202426090,2024-10-01T00:00:00.000,09:41:00.000,31050,Compliance,0.34,0.6,0,0,0.74
202426221,2024-10-02T00:00:00.000,09:12:00.000,18200,Operational,0.7,0.22,0,0,
202426216,2024-10-02T00:00:00.000,10:23:00.000,19000,Operational,1.1,0.71,0,0,
202426217,2024-10-02T00:00:00.000,09:50:00.000,1S03A,Operational,1.04,0.57,0,0,0.74
202426214,2024-10-02T00:00:00.000,09:10:00.000,11550,Compliance,0.63,0.15,0,0,
202426218,2024-10-02T00:00:00.000,11:09:00.000,1S03B,Operational,0.6,0.17,0,0,0.61
202426222,2024-10-02T00:00:00.000,09:29:00.000,1S07,Operational,0.68,0.54,0,0,
202426182,2024-10-02T00:00:00.000,09:20:00.000,1SCL1,Operational,0.63,0.15,0,0,0.61
202426172,2024-10-02T00:00:00.000,12:02:00.000,20900,Operational,0.38,0.51,0,0,
202426166,2024-10-02T00:00:00.000,12:16:00.000,21850,Compliance,0.49,0.49,0,0,
202426174,2024-10-02T00:00:00.000,10:22:00.000,22050,Compliance,0.66,0.71,0,0,
202426051,2024-10-01T00:00:00.000,11:12:00.000,26850,Compliance,0.6,0.61,0,0,0.74
202426107,2024-10-01T00:00:00.000,12:13:00.000,78150,Compliance,0.76,0.63,0,0,0.75
202426045,2024-10-01T00:00:00.000,09:08:00.000,76150,Compliance,0.7,0.72,0,0,0.74
202426215,2024-10-02T00:00:00.000,11:51:00.000,15550,Compliance,0.73,0.14,0,0,
202426037,2024-10-01T00:00:00.000,11:07:00.000,50300,Operational,0.83,0.54,0,0,
202426171,2024-10-02T00:00:00.000,09:17:00.000,25250,Compliance,0.25,0.47,0,0,
202426170,2024-10-02T00:00:00.000,08:42:00.000,24150,Compliance,0.53,0.54,0,0,
202426193,2024-10-02T00:00:00.000,08:46:00.000,32550,Compliance,0.43,0.2,0,0,
202426194,2024-10-02T00:00:00.000,11:07:00.000,34550,Compliance,0.46,0.25,0,0,
202426195,2024-10-02T00:00:00.000,10:13:00.000,35750,Compliance,0.24,0.56,0,0,
202426196,2024-10-02T00:00:00.000,09:44:00.000,39750,Compliance,0.21,0.59,0,0,
202426175,2024-10-02T00:00:00.000,11:06:00.000,27000,Operational,0.8,0.62,0,0,
202426176,2024-10-02T00:00:00.000,09:14:00.000,40200,Operational,0.9,0.61,0,0,
202426177,2024-10-02T00:00:00.000,08:29:00.000,41150,Compliance,0.72,0.59,0,0,
202426201,2024-10-02T00:00:00.000,09:03:00.000,41350,Compliance,0.39,0.54,0,0,
202426202,2024-10-02T00:00:00.000,11:38:00.000,41850,Compliance,0.2,0.5,0,0,
202426204,2024-10-02T00:00:00.000,12:37:00.000,43750,Compliance,0.42,0.74,0,0,
202426028,2024-10-01T00:00:00.000,09:12:00.000,1S03A,Operational,0.99,0.64,0,0,0.74
202426167,2024-10-02T00:00:00.000,10:51:00.000,22400,Operational,0.73,0.54,0,0,
202426203,2024-10-02T00:00:00.000,12:10:00.000,43600,Operational,0.76,0.53,0,0,
202426036,2024-10-01T00:00:00.000,10:28:00.000,50200,Operational,0.76,0.63,0,0,
202426206,2024-10-02T00:00:00.000,10:12:00.000,47500,Operational,0.44,0.53,0,0,
202426212,2024-10-02T00:00:00.000,09:05:00.000,51100,Operational,0.69,0.67,0,0,
202426213,2024-10-02T00:00:00.000,08:40:00.000,51150,Compliance,0.59,0.53,0,0,
202426207,2024-10-02T00:00:00.000,11:03:00.000,78050,Compliance,0.02,0.46,0,0,
202436679,2024-12-31T00:00:00.000,10:28:00.000,58350,Compliance,0.46,0.82,0,0,
202426091,2024-10-01T00:00:00.000,10:45:00.000,31950,Compliance,0.32,0.56,0,0,0.74
202426111,2024-10-01T00:00:00.000,11:44:00.000,33550,Compliance,0.44,0.52,0,0,0.74
202426042,2024-10-01T00:00:00.000,12:07:00.000,40750,Compliance,0.94,0.64,0,0,
202426065,2024-10-01T00:00:00.000,11:24:00.000,40200,Operational,0.89,0.63,0,0,
202426039,2024-10-01T00:00:00.000,11:40:00.000,57750,Compliance,0.5,0.54,0,0,0.73
202426220,2024-10-02T00:00:00.000,08:49:00.000,17550,Compliance,0.58,0.35,0,0,
202426192,2024-10-02T00:00:00.000,09:12:00.000,32400,Operational,0.33,0.39,0,0,
202427163,2024-10-12T00:00:00.000,09:57:00.000,50650,Compliance,0.59,0.87,0,0,
202427162,2024-10-12T00:00:00.000,08:59:00.000,50300,Operational,0.94,0.68,0,0,
202427164,2024-10-12T00:00:00.000,08:23:00.000,51150,Compliance,0.48,0.64,0,0,
202427187,2024-10-12T00:00:00.000,08:04:00.000,78050,Compliance,0.02,0.54,3.1,0,
202427235,2024-10-13T00:00:00.000,11:01:00.000,10850,Compliance,0.31,0.31,0,0,
202427236,2024-10-13T00:00:00.000,08:01:00.000,13050,Compliance,0.51,0.43,0,0,
202427237,2024-10-13T00:00:00.000,07:32:00.000,17750,Compliance,0.73,0.67,0,0,
202427240,2024-10-13T00:00:00.000,08:34:00.000,1S03A,Operational,0.84,0.72,0,0,0.73
202427239,2024-10-13T00:00:00.000,09:48:00.000,1S03,Operational,0.7,0.59,0,0,0.73
202427243,2024-10-13T00:00:00.000,09:47:00.000,1S03B,Operational,0.66,0.21,0,0,0.59
202427221,2024-10-13T00:00:00.000,11:14:00.000,1S07,Operational,0.63,0.65,0,0,
202427241,2024-10-13T00:00:00.000,10:17:00.000,1SCH3,Operational,0.68,0.14,0,0,0.69
202427242,2024-10-13T00:00:00.000,10:30:00.000,1SCL1,Operational,0.9,0.24,0,0,0.6
202427249,2024-10-13T00:00:00.000,10:20:00.000,20050,Compliance,0.38,0.72,0,0,
202427260,2024-10-13T00:00:00.000,10:59:00.000,20900,Operational,0.51,0.56,0,0,
202427261,2024-10-13T00:00:00.000,10:26:00.000,21150,Compliance,0.53,0.55,0,0,
202427262,2024-10-13T00:00:00.000,12:03:00.000,21450,Compliance,0.44,0.56,0,0,
202427263,2024-10-13T00:00:00.000,09:45:00.000,23550,Compliance,0.52,0.87,0,0,
202427264,2024-10-13T00:00:00.000,11:29:00.000,27000,Operational,0.69,0.87,0,0,
202427250,2024-10-13T00:00:00.000,07:17:00.000,29350,Compliance,0.23,0.74,0,0,
202427228,2024-10-13T00:00:00.000,09:36:00.000,29850,Compliance,0.56,0.88,0,0,
202427222,2024-10-13T00:00:00.000,08:22:00.000,30050,Compliance,0.3,0.31,0,0,
202427223,2024-10-13T00:00:00.000,09:34:00.000,32150,Compliance,0.53,0.42,0,0,
202427224,2024-10-13T00:00:00.000,07:53:00.000,32950,Compliance,0.49,0.37,0,0,
202427225,2024-10-13T00:00:00.000,09:15:00.000,34650,Compliance,0.16,0.38,0,0,
202427226,2024-10-13T00:00:00.000,10:43:00.000,35350,Compliance,0.39,0.45,0,0,
202427227,2024-10-13T00:00:00.000,10:04:00.000,3SC26,Operational,0.79,0.21,0,0,
202427170,2024-10-12T00:00:00.000,09:16:00.000,35750,Compliance,0.3,0.42,0,0,
202427169,2024-10-12T00:00:00.000,09:49:00.000,34550,Compliance,0.7,0.26,0,0,
202427171,2024-10-12T00:00:00.000,08:48:00.000,39750,Compliance,0.28,0.42,0,0,
202427183,2024-10-12T00:00:00.000,11:40:00.000,41350,Compliance,0.29,0.67,0,0,
202427172,2024-10-12T00:00:00.000,11:19:00.000,3SC26,Operational,0.85,0.15,0,0,
202427168,2024-10-12T00:00:00.000,07:53:00.000,32550,Compliance,0.51,0.24,0,0,
202427182,2024-10-12T00:00:00.000,07:03:00.000,41150,Compliance,0.47,0.56,0,0,
202427184,2024-10-12T00:00:00.000,08:57:00.000,41850,Compliance,0.17,0.56,0,0,
202427297,2024-10-12T00:00:00.000,10:07:00.000,43750,Compliance,0.35,0.56,0,0,
202427186,2024-10-12T00:00:00.000,07:32:00.000,44750,Compliance,0.25,0.6,0,0,
202427161,2024-10-12T00:00:00.000,09:33:00.000,50200,Operational,0.78,0.64,0,0,
202427265,2024-10-13T00:00:00.000,13:07:00.000,40150,Compliance,0.31,0.59,0,0,
202427229,2024-10-13T00:00:00.000,11:40:00.000,43650,Compliance,0.49,0.56,0,0,
202427230,2024-10-13T00:00:00.000,07:47:00.000,44950,Compliance,0.45,0.51,0,0,
202427231,2024-10-13T00:00:00.000,10:54:00.000,45050,Compliance,0.5,0.6,0,0,
202427232,2024-10-13T00:00:00.000,08:54:00.000,45650,Compliance,0.37,0.66,0,0,
202427252,2024-10-13T00:00:00.000,09:44:00.000,50300,Operational,0.85,0.64,0,0,
202427251,2024-10-13T00:00:00.000,09:25:00.000,50200,Operational,0.45,0.55,0,0,
202427253,2024-10-13T00:00:00.000,08:53:00.000,51350,Compliance,0.34,0.51,0,0,
202427254,2024-10-13T00:00:00.000,08:24:00.000,52450,Compliance,0.54,0.54,0,0,
202427255,2024-10-13T00:00:00.000,08:01:00.000,58150,Compliance,0.6,0.61,0,0,
202427233,2024-10-13T00:00:00.000,08:20:00.000,76750,Compliance,0.45,0.58,0,0,
202427298,2024-10-14T00:00:00.000,10:40:00.000,11450,Compliance,0.51,0.19,0,0,
202427471,2024-10-14T00:00:00.000,11:06:00.000,11150,Compliance,0.75,0.46,0,0,
202427299,2024-10-14T00:00:00.000,09:59:00.000,12550,Compliance,0.66,0.18,0,0,
202427234,2024-10-13T00:00:00.000,10:24:00.000,79050,Compliance,0.45,0.64,0,0,
202427336,2024-10-14T00:00:00.000,08:15:00.000,14950,Compliance,0.49,0.28,0,0,
202427302,2024-10-14T00:00:00.000,08:29:00.000,1S03A,Operational,0.93,0.72,0,0,0.76
